Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes
17259166,Tsing Tsao South,216,Des Moines,Chinese,10,Dollar($),No,No,4.1,218
17259335,Bandit Burrito,216,Des Moines,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,4.0,214
17259248,Jethro's BBQ,216,Des Moines,"American, BBQ",25,Dollar($),No,No,4.3,699
17258552,The Machine Shed Restaurant,216,Des Moines,"American, Breakfast",25,Dollar($),No,No,3.8,308
17259550,Mi Patria,216,Des Moines,Latin American,25,Dollar($),No,No,4.0,157
17259200,Waterfront Seafood Market,216,Des Moines,"Seafood, Sushi",40,Dollar($),No,No,4.2,530
16615894,The Giggling Goat,14,Dicky Beach,"Coffee and Tea, Tea, Modern Australian",7,Dollar($),No,No,3.6,29
17342816,Burnt Toast Cafe,216,Dubuque,Breakfast,10,Dollar($),No,No,3.4,33
17342498,Catfish Charlie's,216,Dubuque,Seafood,25,Dollar($),No,No,3.3,40
17342648,Salsa's Mexican Restaurant,216,Dubuque,Mexican,10,Dollar($),No,No,3.4,153
17342781,Tony Roma's,216,Dubuque,"American, BBQ, Seafood",25,Dollar($),No,No,3.3,65
17342799,Vinny Vanucchi's,216,Dubuque,Italian,25,Dollar($),No,No,3.4,58
17342772,Champps Americana,216,Dubuque,"American, Burger, Sandwich",25,Dollar($),No,No,3.5,100
17342771,Fiesta Cancun,216,Dubuque,Mexican,10,Dollar($),No,No,3.6,156
17342548,Happy Joe's Pizza & Ice Cream,216,Dubuque,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,3.5,74
17342556,Houlihan's,216,Dubuque,"American, Burger",25,Dollar($),No,No,3.6,117
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,"Japanese, Steak, Sushi",40,Dollar($),No,No,3.7,83
17342576,Kalmes Breaktime Bar & Grill,216,Dubuque,"American, Burger",25,Dollar($),No,No,3.6,48
17342770,L. May Eatery,216,Dubuque,"International, Pizza",40,Dollar($),No,No,3.8,198
17342585,Los Aztecas,216,Dubuque,Mexican,10,Dollar($),No,No,3.5,126
17342494,Manna Java World Cafe,216,Dubuque,"Breakfast, Pizza",10,Dollar($),No,No,3.5,119
17342594,Mario's Italian Restaurant,216,Dubuque,"American, Italian",25,Dollar($),No,No,3.6,140
17342625,Pepper Sprout Incorporated,216,Dubuque,American,40,Dollar($),No,No,3.6,159
17342652,Shot Tower Inn,216,Dubuque,"Italian, Pizza",25,Dollar($),No,No,3.6,131
17342665,Sunshine Family Restaurant,216,Dubuque,"American, Breakfast, Burger",10,Dollar($),No,No,3.5,60
17342810,Watershed Cafe,216,Dubuque,"American, Burger, Pizza, Cafe",25,Dollar($),No,No,3.7,89
17342775,Woodfire Grille,216,Dubuque,"American, Seafood, Steak",70,Dollar($),No,No,3.6,72
16612028,The Belle General,14,East Ballina,Cafe,20,Dollar($),No,No,4.1,56
17536645,Jehova es Mi Pastor Tacos y Burritos,216,Fernley,Mexican,10,Dollar($),No,No,3.7,83
16613507,Flaxton Gardens,14,Flaxton,"Tea, Modern Australian",30,Dollar($),No,No,3.5,37
16607969,Bespoke Harvest,14,Forrest,"Cafe, Australian",20,Dollar($),No,No,3.7,29
17374405,Houndstooth Grill & Tavern,216,Gainesville,"American, Sandwich, Seafood",25,Dollar($),No,No,4.4,239
17375060,Hawg Wild BBQ & Catfish House,216,Gainesville,"BBQ, Burger, Seafood",10,Dollar($),No,No,4.1,235
17375164,Bourbon Street Grille,216,Gainesville,"American, Burger, Cajun",25,Dollar($),No,No,3.8,88
17374552,Corkscrew Cafe,216,Gainesville,,40,Dollar($),No,No,3.9,209
17375078,Smokin Gold BBQ,216,Gainesville,BBQ,10,Dollar($),No,No,3.9,133
17375049,Hoka-Hoka Japanese Steak & Sushi,216,Gainesville,"Chinese, Japanese, Thai",10,Dollar($),No,No,4.4,267
17375077,Shenanigan's Irish Pub,216,Gainesville,"Bar Food, Seafood, Vegetarian",25,Dollar($),No,No,4.1,171
17375141,Fish Tales Lakeside Grille,216,Gainesville,Seafood,25,Dollar($),No,No,3.8,107
17375198,Antebellum,216,Gainesville,"American, Southern",40,Dollar($),No,No,4.3,164
17375180,Moonie's Texas Barbecue,216,Gainesville,"BBQ, Sandwich",10,Dollar($),No,No,4.1,182
17375072,Atlanta Highway Seafood Market,216,Gainesville,"Sandwich, Seafood, Cajun",25,Dollar($),No,No,4.9,681
17375047,Eat at Thai,216,Gainesville,Thai,10,Dollar($),No,No,4.6,357
17375074,Smoke House BBQ and Catering,216,Gainesville,BBQ,25,Dollar($),No,No,3.8,89
17374921,2 Dog,216,Gainesville,"American, European, Sandwich",25,Dollar($),No,No,4.2,350
17374819,Longstreet Cafe,216,Gainesville,Southern,10,Dollar($),No,No,4.3,298
17375089,Re-Cess,216,Gainesville,"American, Southern",25,Dollar($),No,No,4.2,319
17375214,Bodensee,216,Gainesville,German,40,Dollar($),No,No,3.8,114
17374951,Hofer's Bakery & Cafe,216,Gainesville,"German, Ice Cream",10,Dollar($),No,No,3.9,136
17374978,Troll Tavern,216,Gainesville,"Burger, German, Sandwich",25,Dollar($),No,No,2.2,108
17375104,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,"Italian, Pizza, Sandwich",10,Dollar($),No,No,4.0,161
16604358,Blue Bean Love Cafe,14,Hepburn Springs,"Cafe, Coffee and Tea, Modern Australian",20,Dollar($),No,No,3.8,192
16604896,La Trattoria of Lavandula,14,Hepburn Springs,"Italian, Fusion, Cafe",7,Dollar($),No,No,3.8,93
16612550,5 Little Pigs,14,Huskisson,"Breakfast, Modern Australian",20,Dollar($),No,No,4.1,40
16606299,Beach Box Cafe,14,Inverloch,"Burger, Coffee and Tea, Modern Australian",7,Dollar($),No,No,3.7,100
16605794,Funkey Monkey,14,Lakes Entrance,"Breakfast, Coffee and Tea",7,Dollar($),No,No,3.8,97
17557488,Burger Queen Drive In,216,Lakeview,"Burger, Desserts, Sandwich",10,Dollar($),No,No,3.6,41
17452342,Blue Orchid Thai Restaurant,216,Lincoln,Thai,25,Dollar($),No,No,4.5,799
16611498,Stillwater on Belmore,14,Lorn,"Breakfast, Coffee and Tea",20,Dollar($),No,No,3.6,18
17842104,Mr.,14,Macedon,Cafe,20,Dollar($),No,No,3.5,31
17501291,Emilio's Cuban Cafe,216,Macon,"Coffee and Tea, Cuban, Latin American",25,Dollar($),No,No,3.9,146
17500759,Ingleside Village Pizza,216,Macon,"Pizza, Sandwich",10,Dollar($),No,No,4.9,478
17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,Seafood,25,Dollar($),No,No,4.6,467
17500819,Mandarin Chinese Restaurant,216,Macon,"Chinese, Thai",25,Dollar($),No,No,4.5,302
17500911,Rookery,216,Macon,"Burger, Desserts, Bar Food",25,Dollar($),No,No,4.5,289
17501439,Dovetail,216,Macon,,40,Dollar($),No,No,3.8,102
17501279,Bonefish Grill,216,Macon,"American, Seafood",40,Dollar($),No,No,4.1,293
17500695,Downtown Grill,216,Macon,Steak,70,Dollar($),No,No,4.0,195
17501298,Greek Corner Deli,216,Macon,"Desserts, Greek, Sandwich",10,Dollar($),No,No,4.3,244
17500847,Natalia's,216,Macon,"European, Italian, Mediterranean",70,Dollar($),No,No,4.2,379
17500872,Papouli's Mediterranean Cafe & Market,216,Macon,"Greek, Mediterranean, Vegetarian",10,Dollar($),No,No,4.2,223
17501315,Benson's Steak and Sushi,216,Macon,"American, Chinese, Sushi",25,Dollar($),No,No,3.7,243
17501201,My Fathers Place,216,Macon,Italian,25,Dollar($),No,No,3.7,104
17501247,Sushi Thai Restaurant,216,Macon,"Japanese, Sushi, Thai",10,Dollar($),No,No,3.7,153
17501281,The Mellow Mushroom,216,Macon,"Pizza, Sandwich, Vegetarian",25,Dollar($),No,No,3.8,323
17501143,El Jalisciense Mexican Restaurant,216,Macon,Mexican,10,Dollar($),No,No,4.1,181
17501292,Greek Village,216,Macon,"American, Greek, Seafood",25,Dollar($),No,No,4.0,316
17501308,Martin's BBQ,216,Macon,BBQ,25,Dollar($),No,No,4.2,288
17501301,Thai Pepper,216,Macon,"Japanese, Sushi, Thai",10,Dollar($),No,No,4.0,232
17501268,Zen Japanese Steakhouse and Sushi Bar,216,Macon,"Japanese, Steak, Sushi",40,Dollar($),No,No,4.1,314
16611701,Star Buffet,14,Mayfield,Asian,20,Dollar($),No,No,2.9,11
17482142,Triangle Restaurant,216,Mc Millan,"Breakfast, Burger",10,Dollar($),No,No,2.4,17
16609169,Three Anchors,14,Middleton Beach,"Bar Food, Modern Australian",30,Dollar($),No,No,3.8,176
17606621,HI Lite Bar & Lounge,216,Miller,,0,Dollar($),No,No,3.4,11
17687832,Vince's Restaurant & Pizzeria,216,Monroe,"Italian, Pizza",25,Dollar($),No,No,3.6,65
16613059,Poets Cafe,14,Montville,"Coffee and Tea, Modern Australian",30,Dollar($),No,No,2.4,193
17534788,The Artesian Restaurant,216,Ojo Caliente,"American, International, Southwestern",40,Dollar($),No,No,3.6,30
17061237,Cev?che Tapas Bar & Restaurant,216,Orlando,"Spanish, Tapas",40,Dollar($),No,No,4.4,981
17057397,'Ohana,216,Orlando,Hawaiian,45,Dollar($),No,No,4.5,1151
17058534,Earl of Sandwich,216,Orlando,"American, Sandwich, Salad",35,Dollar($),No,No,4.7,1341
17060320,Raglan Road Irish Pub and Restaurant,216,Orlando,Irish,50,Dollar($),No,No,4.3,782
17057925,Caf? Tu Tu Tango,216,Orlando,"New American, Tapas",40,Dollar($),No,No,4.6,1293
17060869,Texas de Brazil,216,Orlando,"Brazilian, Steak",100,Dollar($),No,No,4.6,2324
17057591,Bahama Breeze Island Grille,216,Orlando,Caribbean,45,Dollar($),No,No,4.3,910
17059541,Maggiano's Little Italy,216,Orlando,Italian,50,Dollar($),No,No,4.4,886
17064266,Hawkers Asian Street Fare,216,Orlando,"Asian, Thai",35,Dollar($),No,No,4.6,1293
17064405,Tako Cheena by Pom Pom,216,Orlando,"Asian, Latin American, Vegetarian",10,Dollar($),No,No,4.4,570
17060516,Seasons 52 Fresh Grill,216,Orlando,American,60,Dollar($),No,No,4.4,1685
17059012,Hollerbach's Willow Tree Caf?,216,Orlando,German,40,Dollar($),No,No,4.8,1699
17061296,Pom Pom's Teahouse and Sandwicheria,216,Orlando,"American, Sandwich, Tea",25,Dollar($),No,No,4.9,1457
17061205,Yellow Dog Eats,216,Orlando,"American, BBQ, Sandwich",35,Dollar($),No,No,4.9,1252
17064031,Tibby's New Orleans Kitchen,216,Orlando,Cajun,25,Dollar($),No,No,4.7,1412
17066603,The Coop,216,Orlando,"Southern, Cajun, Soul Food",25,Dollar($),No,No,3.6,432
17057797,Bosphorous Turkish Cuisine,216,Orlando,"Mediterranean, Turkish",40,Dollar($),No,No,4.2,568
17061253,Ethos Vegan Kitchen,216,Orlando,"American, Breakfast, Vegetarian",25,Dollar($),No,No,4.4,797
17059060,Hillstone,216,Orlando,,40,Dollar($),No,No,4.4,1158
17061231,The Ravenous Pig,216,Orlando,Pub Food,40,Dollar($),No,No,4.4,1998
16613649,Vivo Bar and Grill,14,Palm Cove,"Mediterranean, Seafood",30,Dollar($),No,No,4.4,381
18255631,Pier 70,14,Paynesville,Modern Australian,120,Dollar($),No,No,2.6,16
16608483,DiVine,14,Penola,"Cafe, Coffee and Tea, Sandwich",20,Dollar($),No,No,3.4,19
17580453,Cactus Flower Cafe Navarre,216,Pensacola,"Mexican, Southwestern, Tex-Mex",25,Dollar($),No,No,4.2,635
17580142,McGuire's Irish Pub & Brewery,216,Pensacola,"Burger, Bar Food, Steak",40,Dollar($),No,No,4.9,2238
17580160,New Yorker Deli & Pizzeria,216,Pensacola,"Italian, Pizza, Sandwich",10,Dollar($),No,No,4.6,792
17580349,Tu-Do Vietnamese Restaurant,216,Pensacola,"Asian, Vietnamese",10,Dollar($),No,No,4.5,828
17580412,Carrabba's Italian Grill,216,Pensacola,"Italian, Pizza, Seafood",40,Dollar($),No,No,3.7,292
17580590,Jaco's Bayfront Bar and Grille,216,Pensacola,Tapas,25,Dollar($),No,No,3.9,502
17580704,The Tin Cow,216,Pensacola,"Burger, Bar Food",25,Dollar($),No,No,3.7,559
17579928,Cactus Flower Cafe,216,Pensacola,"Latin American, Mexican, Southwestern",25,Dollar($),No,No,4.2,1268
17579992,Dharma Blue,216,Pensacola,"Seafood, Sushi",40,Dollar($),No,No,4.1,669
17580030,Global Grill,216,Pensacola,"European, International, Tapas",40,Dollar($),No,No,4.4,900
17580074,Ichiban,216,Pensacola,"Japanese, Sushi",25,Dollar($),No,No,4.3,765
17580020,The Fish House,216,Pensacola,"American, Seafood, Sushi",40,Dollar($),No,No,4.0,1270
17580350,Tuscan Oven,216,Pensacola,"Italian, Mediterranean, Pizza",25,Dollar($),No,No,4.1,502
17580408,Flounders Chowder House,216,Pensacola,Seafood,40,Dollar($),No,No,3.9,724
17579653,Hemingway's Island Grill,216,Pensacola,"Caribbean, Seafood, Steak",40,Dollar($),No,No,3.5,479
17580476,Native Cafe,216,Pensacola,"Breakfast, Burger",25,Dollar($),No,No,4.2,591
17580422,Peg Leg Pete's,216,Pensacola,"Burger, Sandwich, Seafood",40,Dollar($),No,No,4.4,1408
17580539,The Grand Marlin,216,Pensacola,"Caribbean, Seafood",40,Dollar($),No,No,4.3,905
17580511,Original Georgios Authentic Greek Food,216,Pensacola,Greek,10,Dollar($),No,No,4.7,816
17580021,Fisherman's Corner,216,Pensacola,"Sandwich, Seafood, Cajun",40,Dollar($),No,No,4.4,747
16604370,Mad Cowes Cafe,14,Phillip Island,"Breakfast, Coffee and Tea, Modern Australian",20,Dollar($),No,No,3.7,351
17582467,Rupes Burgers,216,Pocatello,"Burger, Fast Food",10,Dollar($),No,No,3.7,104
17582668,Texas Roadhouse,216,Pocatello,"American, BBQ, Steak",45,Dollar($),No,No,3.5,83
17582498,Riverwalk Cafe,216,Pocatello,"Asian, Thai",10,Dollar($),No,No,3.6,91
17582499,Royal Hotel,216,Pocatello,"Pizza, Bar Food",0,Dollar($),No,No,3.6,59
17582522,Buddy's Italian Restaurant,216,Pocatello,"Italian, Pizza, Sandwich",40,Dollar($),No,No,3.7,222
17582524,Butterburrs,216,Pocatello,"American, Breakfast",30,Dollar($),No,No,3.6,121
17582527,Chang Garden,216,Pocatello,Chinese,10,Dollar($),No,No,3.5,93
17582551,Fifth Street Bagelry,216,Pocatello,"Coffee and Tea, Sandwich",10,Dollar($),No,No,3.8,136
17582558,Goody's Deli,216,Pocatello,"Pizza, Sandwich",10,Dollar($),No,No,3.8,160
17582560,Grecian Key Restaurant,216,Pocatello,"American, Greek",25,Dollar($),No,No,3.7,152
17582677,Outer Limits Fun Zone,216,Pocatello,"Burger, Pizza, Sandwich",10,Dollar($),No,No,3.5,57
17582670,Portneuf Valley Brewing,216,Pocatello,"American, Pizza",25,Dollar($),No,No,3.7,191
17582625,Sandpiper Restaurant & Lounge,216,Pocatello,"American, Seafood, Steak",40,Dollar($),No,No,3.6,85
17582627,Senor Iguanas,216,Pocatello,Mexican,0,Dollar($),No,No,3.6,108
17582700,Sushi Family,216,Pocatello,"Asian, Sushi, Vegetarian",25,Dollar($),No,No,3.6,132
17582664,Taste of India Nepal,216,Pocatello,"Indian, International, Vegetarian",25,Dollar($),No,No,3.8,141
17582682,Thai Paradise,216,Pocatello,"Desserts, Thai",25,Dollar($),No,No,3.7,162
17582669,The Bridge,216,Pocatello,New American,40,Dollar($),No,No,3.6,144
18491935,Nosh Mahal,216,Pocatello,"Indian, Persian",25,Dollar($),No,No,0.0,1
17582546,El Herradero,216,Pocatello,Mexican,10,Dollar($),No,No,4.1,365
17629582,Barrett Junction Cafe,216,Potrero,"American, BBQ, Burger",25,Dollar($),No,No,3.3,9
17211719,Blue Point Grill,216,Princeton,Seafood,70,Dollar($),No,No,4.0,542
17144717,Giovanni's Shrimp Truck,216,Rest of Hawaii,Seafood,25,Dollar($),No,No,4.5,691
17143970,Kona Brewing Company,216,Rest of Hawaii,"American, Pizza, Bar Food",35,Dollar($),No,No,4.7,764
17142698,Leonard's Bakery,216,Rest of Hawaii,,10,Dollar($),No,No,4.7,707
17144991,Coconuts Fish Cafe,216,Rest of Hawaii,Seafood,30,Dollar($),No,No,4.5,487
17142519,Kihei Caffe,216,Rest of Hawaii,"American, Hawaiian",10,Dollar($),No,No,4.5,695
17145408,Monkeypod Kitchen by Merriman,216,Rest of Hawaii,Burger,40,Dollar($),No,No,4.2,485
17143336,Sansei Seafood Restaurant & Sushi Bar,216,Rest of Hawaii,"Japanese, Seafood, Sushi",40,Dollar($),No,No,4.2,807
17145077,Star Noodle,216,Rest of Hawaii,Asian,10,Dollar($),No,No,4.6,723
17141447,Aloha Mixed Plate,216,Rest of Hawaii,"Asian, Breakfast, Hawaiian",10,Dollar($),No,No,4.2,874
17142096,Gazebo,216,Rest of Hawaii,"Breakfast, Burger",25,Dollar($),No,No,4.4,552
17142297,Hula Grill,216,Rest of Hawaii,"Hawaiian, Seafood, Steak",40,Dollar($),No,No,4.3,1056
17142535,Kimo's,216,Rest of Hawaii,"Hawaiian, Seafood, Steak",40,Dollar($),No,No,4.3,707
17142792,Mama's Fish House,216,Rest of Hawaii,"Hawaiian, Seafood",70,Dollar($),No,No,4.9,1343
17145495,Marukame Udon,216,Rest of Hawaii,Japanese,10,Dollar($),No,No,4.9,602
17143950,Yard House,216,Rest of Hawaii,"American, Asian, Burger",40,Dollar($),No,No,4.6,1078
17142747,Lulu's Waikiki,216,Rest of Hawaii,American,25,Dollar($),No,No,3.9,232
17141990,Duke's Waikiki,216,Rest of Hawaii,"Hawaiian, Seafood, Steak",70,Dollar($),No,No,4.4,1492
17144732,Eggs 'n Things,216,Rest of Hawaii,Breakfast,10,Dollar($),No,No,4.0,535
17143282,Roy's,216,Rest of Hawaii,"Asian, European, Seafood",70,Dollar($),No,No,4.2,531
17143705,Wailana Coffee House,216,Rest of Hawaii,"American, Breakfast, Hawaiian",25,Dollar($),No,No,4.2,694
17615915,The Lady & Sons,216,Savannah,Southern,40,Dollar($),No,No,3.3,1201
17616487,Green Truck Pub,216,Savannah,Burger,40,Dollar($),No,No,4.7,906
17615924,Leopold's Ice Cream,216,Savannah,"Desserts, Sandwich, Ice Cream",10,Dollar($),No,No,4.6,880
17615979,Mrs. Wilkes' Dining Room,216,Savannah,"American, Southern",40,Dollar($),No,No,4.5,1014
17616266,Zunzi's,216,Savannah,"International, Mediterranean, Sandwich",25,Dollar($),No,No,4.5,796
17615976,Moon River Brewing Company,216,Savannah,"American, Bar Food, Sandwich",25,Dollar($),No,No,3.7,747
17616025,Pirates' House Restaurant,216,Savannah,"American, Seafood, Steak",40,Dollar($),No,No,3.8,566
17615597,B. Matthew's Eatery,216,Savannah,"American, Breakfast",25,Dollar($),No,No,4.1,683
17615740,Crystal Beer Parlor,216,Savannah,"American, Bar Food",25,Dollar($),No,No,4.4,690
17616203,Goose Feathers Cafe and Bakery,216,Savannah,"Breakfast, Vegetarian",10,Dollar($),No,No,4.2,680
17616590,Henry's,216,Savannah,"American, Breakfast",10,Dollar($),No,No,4.1,287
17615855,Huey's On The River,216,Savannah,"Breakfast, Cajun",40,Dollar($),No,No,4.1,802
17616348,J. Christopher's,216,Savannah,"Breakfast, Diner, Sandwich",25,Dollar($),No,No,4.3,710
17616368,Lulu's Chocolate Bar,216,Savannah,"Coffee and Tea, Desserts",10,Dollar($),No,No,4.3,456
17616400,Rocks on the River,216,Savannah,"Pizza, Seafood, Steak",70,Dollar($),No,No,4.0,687
17616076,SOHO South Cafe,216,Savannah,"Cafe, Sandwich, Southern",25,Dollar($),No,No,4.3,719
17616205,The Olde Pink House,216,Savannah,"American, Seafood, Southern",70,Dollar($),No,No,4.4,1803
17616222,Vic's On The River,216,Savannah,American,70,Dollar($),No,No,4.1,558
17616295,The Crab Shack,216,Savannah,Seafood,40,Dollar($),No,No,3.8,883
17616465,Tybee Island Social Club,216,Savannah,,10,Dollar($),No,No,3.9,309
18483372,Sky On 57,184,Singapore,"Chinese, Continental, Singaporean",300,Dollar($),No,No,3.4,34
18484349,Cut By Wolfgang Puck,184,Singapore,"American, Steak",270,Dollar($),No,No,4.0,33
18496057,Restaurant Andre,184,Singapore,"French, Mediterranean, European",500,Dollar($),No,No,3.8,33
18483389,Potato Head Folk,184,Singapore,American,80,Dollar($),No,No,3.1,34
18483222,Jaan,184,Singapore,French,430,Dollar($),No,No,3.8,35
18483085,Rhubarb Le Restaurant,184,Singapore,French,315,Dollar($),No,No,3.9,33
18484423,Al'frank Cookies,184,Singapore,Bakery,20,Dollar($),No,No,4.2,29
18483714,Fratini La Trattoria,184,Singapore,Italian,100,Dollar($),No,No,4.1,35
18485469,Boufe Boutique Cafe,184,Singapore,"Italian, French, Bakery, Cafe",50,Dollar($),No,No,3.2,29
18479690,The Refinery Singapore,184,Singapore,"American, Japanese, Singaporean",80,Dollar($),No,No,3.2,30
18483224,Chye Seng Huat Hardware,184,Singapore,Cafe,40,Dollar($),No,No,3.7,33
18493989,Makansutra Gluttons Bay,184,Singapore,"Singaporean, Chinese, Seafood, Malay, Indian",30,Dollar($),No,No,3.0,25
18484464,Colony,184,Singapore,"Asian, Continental, Seafood",220,Dollar($),No,No,3.8,30
18483051,Summer Pavilion,184,Singapore,"Chinese, Seafood, Cantonese, Dim Sum",300,Dollar($),No,No,3.9,34
18482983,The Lokal,184,Singapore,"Singaporean, Australian, German",60,Dollar($),No,No,3.1,33
18479742,I Am,184,Singapore,"Western, Fusion, Fast Food",60,Dollar($),No,No,3.2,32
18482938,Super Loco,184,Singapore,"American, Mexican",95,Dollar($),No,No,3.2,30
18483082,Artistry,184,Singapore,"American, Bakery, European, Burger, Fusion",50,Dollar($),No,No,3.8,28
18483446,Bitters & Love,184,Singapore,Finger Food,40,Dollar($),No,No,3.9,35
18483252,Artichoke Cafe,184,Singapore,"Cafe, Spanish, Turkish, Greek",75,Dollar($),No,No,3.2,33
17621616,Archie's Waeside,216,Sioux City,"Burger, Seafood, Steak",40,Dollar($),No,No,3.7,100
17621696,Bob Roe's Pizza,216,Sioux City,"American, Pizza, Bar Food",10,Dollar($),No,No,3.6,92
17621744,Da Kao Restaurant,216,Sioux City,"Asian, Vegetarian, Vietnamese",10,Dollar($),No,No,3.8,182
17621759,Famous Dave's,216,Sioux City,BBQ,10,Dollar($),No,No,3.6,76
17621763,Fuji Bay Japanese Restaurant,216,Sioux City,"Japanese, Sushi",40,Dollar($),No,No,3.7,129
17621780,HuHot Mongolian Grill,216,Sioux City,"Asian, Chinese",25,Dollar($),No,No,3.6,94
17621781,Hunan Palace,216,Sioux City,Chinese,25,Dollar($),No,No,3.8,129
17621788,Jerry's Pizza,216,Sioux City,Pizza,25,Dollar($),No,No,3.8,178
17621793,Jim's Burgers,216,Sioux City,Burger,10,Dollar($),No,No,3.7,97
17621796,Johnnie Mars,216,Sioux City,"American, Desserts, Diner",10,Dollar($),No,No,3.9,161
17621831,Miles Inn,216,Sioux City,American,10,Dollar($),No,No,3.7,122
17621832,Milwaukee Wiener House,216,Sioux City,"American, Fast Food",10,Dollar($),No,No,3.8,195
17621833,Minerva's Food & Cocktails,216,Sioux City,"American, Seafood, Steak",40,Dollar($),No,No,3.7,146
17621834,Monterrey Mexican Restaurant,216,Sioux City,Mexican,10,Dollar($),No,No,3.7,117
17621869,Rebos,216,Sioux City,"Caribbean, Mexican, Cajun",25,Dollar($),No,No,3.8,187
17621960,Tokyo Japanese Steakhouse & Sushi Bar,216,Sioux City,"Japanese, Steak, Sushi",40,Dollar($),No,No,3.9,239
17621746,Diamond Thai Cuisine,216,Sioux City,"Asian, Thai, Vegetarian",10,Dollar($),No,No,4.0,303
17621755,El Fredo Pizza,216,Sioux City,Pizza,40,Dollar($),No,No,4.0,280
17621946,Trattoria Fresco,216,Sioux City,Italian,25,Dollar($),No,No,4.0,271
17621552,Kahill's Steak-Fish Chophouse,216,Sioux City,"American, Seafood, Steak",70,Dollar($),No,No,3.5,58
17096140,Rumba Island Bar & Grill,216,Tampa Bay,"BBQ, Caribbean, Seafood",25,Dollar($),No,No,4.6,1321
17099925,Red Mesa Cantina,216,Tampa Bay,"Latin American, Mexican, Southwestern",25,Dollar($),No,No,4.6,1629
17092257,BellaBrava,216,Tampa Bay,"American, Italian, Seafood",25,Dollar($),No,No,4.1,921
17092799,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,"Spanish, Tapas",25,Dollar($),No,No,4.1,986
17095222,The Moon Under Water,216,Tampa Bay,"British, Bar Food, Sandwich",25,Dollar($),No,No,4.1,1020
17092293,Bern's Steak House,216,Tampa Bay,"American, Desserts, Steak",70,Dollar($),No,No,4.7,3157
17102241,Boca Kitchen Bar Market,216,Tampa Bay,Breakfast,40,Dollar($),No,No,3.9,665
17102579,Edison: Food+Drink Lab,216,Tampa Bay,International,70,Dollar($),No,No,3.9,373
17092801,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,"Breakfast, Spanish, Tapas",25,Dollar($),No,No,4.4,1007
